danbooru_tag,base_tag,is_variant,franchise,post_count
sovetsky_soyuz_(skyfall_agent)_(azur_lane),sovetsky_soyuz_(azur_lane),1,碧蓝航线,46
helena_(may_i_have_this_dance?)_(azur_lane),helena_(azur_lane),1,碧蓝航线,45
takao_(divine_exorcist's_blade)_(azur_lane),takao_(azur_lane),1,碧蓝航线,45
admiral_nakhimov_(cheerleading_mechanic?)_(azur_lane),admiral_nakhimov_(azur_lane),1,碧蓝航线,45
friedrich_der_grosse_(boudoir's_lingering_flame)_(azur_lane),friedrich_der_grosse_(azur_lane),1,碧蓝航线,45
yuudachi_(the_bride_of_solomon)_(azur_lane),yuudachi_(azur_lane),1,碧蓝航线,44
ning_hai_(moon_palace_rabbit)_(azur_lane),ning_hai_(azur_lane),1,碧蓝航线,44
littorio_(the_glory_of_naples)_(azur_lane),littorio_(azur_lane),1,碧蓝航线,44
duca_degli_abruzzi_(lustrous_onyx_sirenetta)_(azur_lane),duca_degli_abruzzi_(azur_lane),1,碧蓝航线,44
azuma_(lily-white_longing)_(azur_lane),azuma_(azur_lane),1,碧蓝航线,44
javelin_(blissful_purity)_(azur_lane),javelin_(azur_lane),1,碧蓝航线,44
hood_(gentlewoman_and_stallion)_(azur_lane),hood_(azur_lane),1,碧蓝航线,44
perseus_(spring_lackadaisical_leisure)_(azur_lane),perseus_(azur_lane),1,碧蓝航线,44
mecklenburg_(branding_witchcraft)_(azur_lane),mecklenburg_(azur_lane),1,碧蓝航线,44
eldridge_(kitty_idol)_(azur_lane),eldridge_(azur_lane),1,碧蓝航线,43
zuikaku_(ceremonial_crane)_(azur_lane),zuikaku_(azur_lane),1,碧蓝航线,43
laffey_(bunny_clerk?)_(azur_lane),laffey_(azur_lane),1,碧蓝航线,42
deutschland_(demon_princess'_dark_hour_banquet)_(azur_lane),deutschland_(azur_lane),1,碧蓝航线,42
bache_(gorgeous_speed-star)_(azur_lane),bache_(azur_lane),1,碧蓝航线,42
vampire_(eloi's_blessing)_(azur_lane),vampire_(azur_lane),1,碧蓝航线,42
honolulu_(manjuu_mischief)_(azur_lane),honolulu_(azur_lane),1,碧蓝航线,42
cheshire_(the_cat_and_the_white_steed)_(azur_lane),cheshire_(azur_lane),1,碧蓝航线,42
bismarck_(iron_black_elysium)_(azur_lane),bismarck_(azur_lane),1,碧蓝航线,42
howe_(pastry_princess)_(azur_lane),howe_(azur_lane),1,碧蓝航线,42
shimakaze_(world's_speediest_bunny_waitress)_(azur_lane),shimakaze_(azur_lane),1,碧蓝航线,42
brest_(marine_muse)_(azur_lane),brest_(azur_lane),1,碧蓝航线,42
z46_(girls'_relay)_(azur_lane),z46_(azur_lane),1,碧蓝航线,41
i-19_(pillowy_paradise)_(azur_lane),i-19_(azur_lane),1,碧蓝航线,41
boise_(sheepish_sapphire)_(azur_lane),boise_(azur_lane),1,碧蓝航线,41
fusou_(meta)_(azur_lane),fusou_(azur_lane),1,碧蓝航线,41
foch_(rainbow_rendezvous)_(azur_lane),foch_(azur_lane),1,碧蓝航线,41
akagi_(dawn_phoenix's_summons)_(azur_lane),akagi_(azur_lane),1,碧蓝航线,41
vanguard_(half-hearted_masquerade)_(azur_lane),vanguard_(azur_lane),1,碧蓝航线,41
golden_hind_(forlorn_femme_fatale)_(azur_lane),golden_hind_(azur_lane),1,碧蓝航线,41
washington_(making_the_rounds)_(azur_lane),washington_(azur_lane),1,碧蓝航线,41
nagato_(guardian_fox's_shining_furisode)_(azur_lane),nagato_(azur_lane),1,碧蓝航线,40
noshiro_(uncharted_festival_grounds?)_(azur_lane),noshiro_(azur_lane),1,碧蓝航线,40
murmansk_(sceneries_of_pure_snow)_(azur_lane),murmansk_(azur_lane),1,碧蓝航线,40
laffey_(sleep_to_clean_another_day)_(azur_lane),laffey_(azur_lane),1,碧蓝航线,40
noshiro_(xanadu's_eventide)_(azur_lane),noshiro_(azur_lane),1,碧蓝航线,40
admiral_graf_spee_(world's_cutest)_(azur_lane),admiral_graf_spee_(azur_lane),1,碧蓝航线,40
rodney_(future_seaside_admiral)_(azur_lane),rodney_(azur_lane),1,碧蓝航线,40
yuudachi_(retrofit)_(azur_lane),yuudachi_(azur_lane),1,碧蓝航线,40
joffre_(blessings'_first_flight)_(azur_lane),joffre_(azur_lane),1,碧蓝航线,40
pittsburgh_(the_bartender's_gambit)_(azur_lane),pittsburgh_(azur_lane),1,碧蓝航线,40
alabama_(through_your_lens_my_everything)_(azur_lane),alabama_(azur_lane),1,碧蓝航线,40
laffey_(white_rabbit_welcomes_the_spring)_(azur_lane),laffey_(azur_lane),1,碧蓝航线,39
jade_(a_lick_of_summer)_(azur_lane),jade_(azur_lane),1,碧蓝航线,39
portland_(retrofit)_(azur_lane),portland_(azur_lane),1,碧蓝航线,39
shouhou_(retrofit)_(azur_lane),shouhou_(azur_lane),1,碧蓝航线,39
admiral_nakhimov_(first_time_in_the_limelight)_(azur_lane),admiral_nakhimov_(azur_lane),1,碧蓝航线,39
shigure_(attack_i-490!)_(azur_lane),shigure_(azur_lane),1,碧蓝航线,38
tallinn_(nostalgic_pilsner)_(azur_lane),tallinn_(azur_lane),1,碧蓝航线,38
hood_(dawnlight's_dame)_(azur_lane),hood_(azur_lane),1,碧蓝航线,38
noshiro_(cozy_enclave)_(azur_lane),noshiro_(azur_lane),1,碧蓝航线,38
asashio_(the_transfer_student_underneath_the_dancing_petals)_(azur_lane),asashio_(azur_lane),1,碧蓝航线,38
z23_(the_eyecatch_in_the_rye?)_(azur_lane),z23_(azur_lane),1,碧蓝航线,38
marco_polo_(the_queen_of_hearts)_(azur_lane),marco_polo_(azur_lane),1,碧蓝航线,38
prinz_heinrich_(rabbit_on_watch)_(azur_lane),prinz_heinrich_(azur_lane),1,碧蓝航线,38
voroshilov_(devoted_as_the_warm_snow)_(azur_lane),voroshilov_(azur_lane),1,碧蓝航线,38
bismarck_(unpacked_surprise)_(azur_lane),bismarck_(azur_lane),1,碧蓝航线,38
taihou_(private_quarters)_(azur_lane),taihou_(azur_lane),1,碧蓝航线,38
ayanami_(grade_a_sailor_uniform)_(azur_lane),ayanami_(azur_lane),1,碧蓝航线,37
javelin_(energetic_idol_@120%_motivation!)_(azur_lane),javelin_(azur_lane),1,碧蓝航线,37
z23_(serious_idol_@acting_manager?!)_(azur_lane),z23_(azur_lane),1,碧蓝航线,37
kashino_(playboy_bunny)_(azur_lane),kashino_(azur_lane),1,碧蓝航线,37
yamashiro_(street_corner_offensive!)_(azur_lane),yamashiro_(azur_lane),1,碧蓝航线,36
howe_(noble_rouge)_(azur_lane),howe_(azur_lane),1,碧蓝航线,36
hiei_(moonlit_cruise)_(azur_lane),hiei_(azur_lane),1,碧蓝航线,36
hood_(rosey_love_poem)_(azur_lane),hood_(azur_lane),1,碧蓝航线,36
ark_royal_(coast_watcher)_(azur_lane),ark_royal_(azur_lane),1,碧蓝航线,36
ying_swei_(frolicking_flowers_verse_i)_(azur_lane),ying_swei_(azur_lane),1,碧蓝航线,36
ulrich_von_hutten_(what_comes_after_the_bell)_(azur_lane),ulrich_von_hutten_(azur_lane),1,碧蓝航线,36
yorktown_ii_(an_evening's_companionship)_(azur_lane),yorktown_ii_(azur_lane),1,碧蓝航线,36
yorktown_(evening_i_can't_remember)_(azur_lane),yorktown_(azur_lane),1,碧蓝航线,35
essex_(a_trip_down_route_66)_(azur_lane),essex_(azur_lane),1,碧蓝航线,35
javelin_(operation:_pillow_fight!)_(azur_lane),javelin_(azur_lane),1,碧蓝航线,35
yuudachi_(woofy_floofy_christmas_night)_(azur_lane),yuudachi_(azur_lane),1,碧蓝航线,35
tashkent_(the_blue_snoozer)_(azur_lane),tashkent_(azur_lane),1,碧蓝航线,35
trieste_(rooftop_lunch_break)_(azur_lane),trieste_(azur_lane),1,碧蓝航线,35
albion_(silvermoon_faerie_princess)_(azur_lane),albion_(azur_lane),1,碧蓝航线,35
argus_(a_hundred_sleepless_eye)_(azur_lane),argus_(azur_lane),1,碧蓝航线,35
queen_elizabeth_(meta)_(azur_lane),queen_elizabeth_(azur_lane),1,碧蓝航线,35
crescent_(retrofit)_(azur_lane),crescent_(azur_lane),1,碧蓝航线,35
ping_hai_(retrofit)_(azur_lane),ping_hai_(azur_lane),1,碧蓝航线,35
tashkent_(the_sprite's_snapshot)_(azur_lane),tashkent_(azur_lane),1,碧蓝航线,35
pearl_(fallen_angel_in_the_dark_castle)_(azur_lane),pearl_(azur_lane),1,碧蓝航线,35
z23_(the_banquet's_honor_student)_(azur_lane),z23_(azur_lane),1,碧蓝航线,34
neptune_(princess_of_the_reindeers)_(azur_lane),neptune_(azur_lane),1,碧蓝航线,34
prinz_adalbert_(after-hours_service)_(azur_lane),prinz_adalbert_(azur_lane),1,碧蓝航线,34
prinz_rupprecht_(the_gate_dragon_advent)_(azur_lane),prinz_rupprecht_(azur_lane),1,碧蓝航线,34
jade_(a_good_girl's_magic)_(azur_lane),jade_(azur_lane),1,碧蓝航线,34
"illustrious_(our_private_""study""_session)_(azur_lane)",illustrious_(azur_lane),1,碧蓝航线,34
raffaello_(protector_of_love_and_beauty)_(azur_lane),raffaello_(azur_lane),1,碧蓝航线,34
friedrich_carl_(tender_summer_care)_(azur_lane),friedrich_carl_(azur_lane),1,碧蓝航线,34
queen_elizabeth_(the_queen's_ball)_(azur_lane),queen_elizabeth_(azur_lane),1,碧蓝航线,33
i-19_(departure's_gentle_breeze)_(azur_lane),i-19_(azur_lane),1,碧蓝航线,33
allen_m._sumner_(charming_rabbit)_(azur_lane),allen_m._sumner_(azur_lane),1,碧蓝航线,33
shangri-la_(utopia's_collector)_(azur_lane),shangri-la_(azur_lane),1,碧蓝航线,33
elbing_(the_throne_of_misfortune)_(azur_lane),elbing_(azur_lane),1,碧蓝航线,33
janus_(a_lesson_in_billiards)_(azur_lane),janus_(azur_lane),1,碧蓝航线,33
regensburg_(the_dark_dragon's_dungeon)_(azur_lane),regensburg_(azur_lane),1,碧蓝航线,33
voroshilov_(the_nurse's_special_rehearsal)_(azur_lane),voroshilov_(azur_lane),1,碧蓝航线,33
enterprise_(blooming_peony)_(azur_lane),enterprise_(azur_lane),1,碧蓝航线,32
cleveland_(reaper_fever)_(azur_lane),cleveland_(azur_lane),1,碧蓝航线,32
monarch_(sovereign_of_the_beach)_(azur_lane),monarch_(azur_lane),1,碧蓝航线,32
argus_(dignified_swimsuit_training)_(azur_lane),argus_(azur_lane),1,碧蓝航线,32
akagi_(muse)_(azur_lane),akagi_(azur_lane),1,碧蓝航线,31
cleveland_(muse)_(azur_lane),cleveland_(azur_lane),1,碧蓝航线,31
akashi_(welcome_to_sofmap!)_(azur_lane),akashi_(azur_lane),1,碧蓝航线,31
cooper_(blazing_tennis_battle)_(azur_lane),cooper_(azur_lane),1,碧蓝航线,31
belfast_(serene_steel)_(azur_lane),belfast_(azur_lane),1,碧蓝航线,31
peter_strasser_(chronos's_kalendae)_(azur_lane),peter_strasser_(azur_lane),1,碧蓝航线,31
peter_strasser_(a_moment_frozen_in_pure_white)_(azur_lane),peter_strasser_(azur_lane),1,碧蓝航线,31
elbing_(sleepless_night's_wishes)_(azur_lane),elbing_(azur_lane),1,碧蓝航线,31
pamiat_merkuria_(meta)_(azur_lane),pamiat_merkuria_(azur_lane),1,碧蓝航线,31
neptune_(officer_bunneptune_is_on_the_case!)_(azur_lane),neptune_(azur_lane),1,碧蓝航线,31
new_jersey_(private_quarters)_(azur_lane),new_jersey_(azur_lane),1,碧蓝航线,31
akashi_(welcome_to_azurcon!)_(azur_lane),akashi_(azur_lane),1,碧蓝航线,30
kisaragi_(new_year's_wish)_(azur_lane),kisaragi_(azur_lane),1,碧蓝航线,30
akashi_(akashi's_in_the_red_nya!)_(azur_lane),akashi_(azur_lane),1,碧蓝航线,30
hakuryuu_(flash_of_silk_and_strings)_(azur_lane),hakuryuu_(azur_lane),1,碧蓝航线,30
tb_(young)_(azur_lane),tb_(azur_lane),1,碧蓝航线,30
fancy_(grave_of_your_liking)_(azur_lane),fancy_(azur_lane),1,碧蓝航线,30
helena_(basking_in_the_cypress'_warmth)_(azur_lane),helena_(azur_lane),1,碧蓝航线,30
tirpitz_(iron_blood_snowstorm)_(azur_lane),tirpitz_(azur_lane),1,碧蓝航线,29
kawakaze_(unsullied_white_fox)_(azur_lane),kawakaze_(azur_lane),1,碧蓝航线,29
yamashiro_(holiday_offensive)_(azur_lane),yamashiro_(azur_lane),1,碧蓝航线,29
fusou_(perfect_partner?)_(azur_lane),fusou_(azur_lane),1,碧蓝航线,29
enterprise_(meta)_(azur_lane),enterprise_(azur_lane),1,碧蓝航线,29
mutsuki_(retrofit)_(azur_lane),mutsuki_(azur_lane),1,碧蓝航线,29
illustrious_(sweet_afternoon_teatime)_(azur_lane),illustrious_(azur_lane),1,碧蓝航线,29
enterprise_(bathing_under_sunny_skies)_(azur_lane),enterprise_(azur_lane),1,碧蓝航线,29
shiratsuyu_(retrofit)_(azur_lane),shiratsuyu_(azur_lane),1,碧蓝航线,29
gascogne_(muse)_(azur_lane),gascogne_(azur_lane),1,碧蓝航线,28
gangut_(imposing_warden)_(azur_lane),gangut_(azur_lane),1,碧蓝航线,28
helena_(new_year's_bluebird)_(azur_lane),helena_(azur_lane),1,碧蓝航线,28
kiev_(backstreet_silver_sonata)_(azur_lane),kiev_(azur_lane),1,碧蓝航线,28
nagato_(guardian_fox's_procession)_(azur_lane),nagato_(azur_lane),1,碧蓝航线,28
mainz_(the_silkiest_brew)_(azur_lane),mainz_(azur_lane),1,碧蓝航线,28
anchorage_(moonlit_boat_ride)_(azur_lane),anchorage_(azur_lane),1,碧蓝航线,28
indiana_(high_noon_arrest)_(azur_lane),indiana_(azur_lane),1,碧蓝航线,28
shinano_(embrace_upon_a_melted_dream)_(azur_lane),shinano_(azur_lane),1,碧蓝航线,28
ayanami_(witch_in_ambush)_(azur_lane),ayanami_(azur_lane),1,碧蓝航线,27
saratoga_(retrofit)_(azur_lane),saratoga_(azur_lane),1,碧蓝航线,27
unicorn_(prayer_of_plum_and_snow)_(azur_lane),unicorn_(azur_lane),1,碧蓝航线,27
avrora_(shackled_saule)_(azur_lane),avrora_(azur_lane),1,碧蓝航线,27
prinz_eugen_(muse)_(azur_lane),prinz_eugen_(azur_lane),1,碧蓝航线,27
albacore_(muse)_(azur_lane),albacore_(azur_lane),1,碧蓝航线,27
noshiro_(fragrance_of_the_eastern_snow)_(azur_lane),noshiro_(azur_lane),1,碧蓝航线,27
ajax_(valentine's_reward?)_(azur_lane),ajax_(azur_lane),1,碧蓝航线,27
kasumi_(at_school_with_foo)_(azur_lane),kasumi_(azur_lane),1,碧蓝航线,27
le_temeraire_(summery_temeraire!)_(azur_lane),le_temeraire_(azur_lane),1,碧蓝航线,27
swiftsure_(beauty_of_white_jade)_(azur_lane),swiftsure_(azur_lane),1,碧蓝航线,27
chao_ho_(frolicking_flowers_verse_ii)_(azur_lane),chao_ho_(azur_lane),1,碧蓝航线,27
pamiat_merkuria_(mercurial_chocolate_love)_(azur_lane),pamiat_merkuria_(azur_lane),1,碧蓝航线,27
unicorn_(angelic_nurse)_(azur_lane),unicorn_(azur_lane),1,碧蓝航线,27
maya_(hunter_of_the_heart)_(azur_lane),maya_(azur_lane),1,碧蓝航线,27
shoukaku_(the_crane_that_dances_with_the_wind)_(azur_lane),shoukaku_(azur_lane),1,碧蓝航线,26
yamashiro_(sales_clerk_offensive?!)_(azur_lane),yamashiro_(azur_lane),1,碧蓝航线,26
yukikaze_(winter's_snowy_wind)_(azur_lane),yukikaze_(azur_lane),1,碧蓝航线,26
unicorn_(icy-sweet_storytime)_(azur_lane),unicorn_(azur_lane),1,碧蓝航线,26
duke_of_york_(eternal_night's_carola)_(azur_lane),duke_of_york_(azur_lane),1,碧蓝航线,26
javelin_(a_legend_is_born?!)_(azur_lane),javelin_(azur_lane),1,碧蓝航线,26
yat_sen_(paragon_of_celestial_grace)_(azur_lane),yat_sen_(azur_lane),1,碧蓝航线,26
suzuya_(midnight_care)_(azur_lane),suzuya_(azur_lane),1,碧蓝航线,26
roon_(the_abyssal_embrace)_(azur_lane),roon_(azur_lane),1,碧蓝航线,26
unzen_(arcane_ninja_knowledge)_(azur_lane),unzen_(azur_lane),1,碧蓝航线,26
javelin_(let's_become_waitresses!)_(azur_lane),javelin_(azur_lane),1,碧蓝航线,25
bataan_(comfy_cotton_jammies)_(azur_lane),bataan_(azur_lane),1,碧蓝航线,25
terror_(halloween_terror)_(azur_lane),terror_(azur_lane),1,碧蓝航线,25
tirpitz_(seasonal_pine_and_the_frost_flower)_(azur_lane),tirpitz_(azur_lane),1,碧蓝航线,25
richelieu_(evergreen_prophecy)_(azur_lane),richelieu_(azur_lane),1,碧蓝航线,25
suzutsuki_(suzutsuki_hanetsuki_adept!)_(azur_lane),suzutsuki_(azur_lane),1,碧蓝航线,25
belfast_(folded_fascination)_(azur_lane),belfast_(azur_lane),1,碧蓝航线,25
akashi_(the_black_cat_cometh!)_(azur_lane),akashi_(azur_lane),1,碧蓝航线,25
monarch_(white_warrick)_(azur_lane),monarch_(azur_lane),1,碧蓝航线,25
z46_(chronicles_of_the_dust_wars)_(azur_lane),z46_(azur_lane),1,碧蓝航线,25
neptune_(nereid's_invitation)_(azur_lane),neptune_(azur_lane),1,碧蓝航线,25
laffey_(sleepageddon)_(azur_lane),laffey_(azur_lane),1,碧蓝航线,25
chapayev_(melody_of_the_white_cavalier)_(azur_lane),chapayev_(azur_lane),1,碧蓝航线,25
choukai_(steal_your_heart)_(azur_lane),choukai_(azur_lane),1,碧蓝航线,25
z23_(perfect_smile?)_(azur_lane),z23_(azur_lane),1,碧蓝航线,24
glorious_(glorious_school_life)_(azur_lane),glorious_(azur_lane),1,碧蓝航线,24
suzutsuki_(beachside_attendant!)_(azur_lane),suzutsuki_(azur_lane),1,碧蓝航线,24
essex_(brush_and_ink)_(azur_lane),essex_(azur_lane),1,碧蓝航线,24
san_diego_(sandy_claus)_(azur_lane),san_diego_(azur_lane),1,碧蓝航线,24
indianapolis_(at_school_with_my_sister...)_(azur_lane),indianapolis_(azur_lane),1,碧蓝航线,24
nelson_(luna_witch)_(azur_lane),nelson_(azur_lane),1,碧蓝航线,24
kaga_(sacred_blue_lily)_(azur_lane),kaga_(azur_lane),1,碧蓝航线,24
kaga_(dusk-simurgh's_vigil)_(azur_lane),kaga_(azur_lane),1,碧蓝航线,24
ooshio_(let's_'ave_lunch)_(azur_lane),ooshio_(azur_lane),1,碧蓝航线,24
bruenhilde_(grain-seizing_grani)_(azur_lane),bruenhilde_(azur_lane),1,碧蓝航线,24
essex_(crossbones_especial)_(azur_lane),essex_(azur_lane),1,碧蓝航线,24
san_diego_(retrofit)_(azur_lane),san_diego_(azur_lane),1,碧蓝航线,24
monarch_(detective_arriving_on_the_scene)_(azur_lane),monarch_(azur_lane),1,碧蓝航线,24
tosa_(a_glimpse_of_greatness)_(azur_lane),tosa_(azur_lane),1,碧蓝航线,24
mainz_(a_blend_of_serenity)_(azur_lane),mainz_(azur_lane),1,碧蓝航线,24
sheffield_(muse)_(azur_lane),sheffield_(azur_lane),1,碧蓝航线,23
rodney_(one_day_as_a_trainee_clerk)_(azur_lane),rodney_(azur_lane),1,碧蓝航线,23
enterprise_(soaring_wings_of_freedom)_(azur_lane),enterprise_(azur_lane),1,碧蓝航线,23
hermione_(pure_white_holiday)_(azur_lane),hermione_(azur_lane),1,碧蓝航线,23
nagato_(guardian_fox's_vacation)_(azur_lane),nagato_(azur_lane),1,碧蓝航线,23
warspite_(christmas_warrior)_(azur_lane),warspite_(azur_lane),1,碧蓝航线,23
victorious_(the_goddess'_day_off)_(azur_lane),victorious_(azur_lane),1,碧蓝航线,23
bluecher_(high-altitude_head_over_heels)_(azur_lane),bluecher_(azur_lane),1,碧蓝航线,23
royal_fortune_(treats_from_the_deep)_(azur_lane),royal_fortune_(azur_lane),1,碧蓝航线,23
noshiro_(unwinding_in_the_sunshine)_(azur_lane),noshiro_(azur_lane),1,碧蓝航线,23
illustrious_(soft_light_and_a_melody)_(azur_lane),illustrious_(azur_lane),1,碧蓝航线,23
hiryuu_(retrofit)_(azur_lane),hiryuu_(azur_lane),1,碧蓝航线,23
z23_(tanz_der_blumen)_(azur_lane),z23_(azur_lane),1,碧蓝航线,23
unicorn_(snow_white_guardian_angel)_(azur_lane),unicorn_(azur_lane),1,碧蓝航线,23
duke_of_york_(the_chic_counselor)_(azur_lane),duke_of_york_(azur_lane),1,碧蓝航线,23
alsace_(tipsy_oni_on_a_sacred_night)_(azur_lane),alsace_(azur_lane),1,碧蓝航线,23
cleveland_(road_trip!)_(azur_lane),cleveland_(azur_lane),1,碧蓝航线,22
haruna_(free_time_before_class)_(azur_lane),haruna_(azur_lane),1,碧蓝航线,22
unicorn_(angelic_night)_(azur_lane),unicorn_(azur_lane),1,碧蓝航线,22
portland_(at_school_with_indy!)_(azur_lane),portland_(azur_lane),1,碧蓝航线,22
yamashiro_(dressy_black_cat)_(azur_lane),yamashiro_(azur_lane),1,碧蓝航线,22
hiryuu_(after_school_bullies)_(azur_lane),hiryuu_(azur_lane),1,碧蓝航线,22
ayanami_(dynamic_kick!)_(azur_lane),ayanami_(azur_lane),1,碧蓝航线,22
algerie_(meta)_(azur_lane),algerie_(azur_lane),1,碧蓝航线,22
kasumi_(retrofit)_(azur_lane),kasumi_(azur_lane),1,碧蓝航线,22
"felix_schultz_(sweet_sleepy_""revenge"")_(azur_lane)",felix_schultz_(azur_lane),1,碧蓝航线,22
albion_(scent_of_spring_in_the_red_pavilion)_(azur_lane),albion_(azur_lane),1,碧蓝航线,22
prinz_rupprecht_(midnight_pearl)_(azur_lane),prinz_rupprecht_(azur_lane),1,碧蓝航线,22
izumo_(tail-stirred_cocktail)_(azur_lane),izumo_(azur_lane),1,碧蓝航线,22
amagi_(cv)_(the_mermaid_of_the_emerald_sea)_(azur_lane),amagi_(azur_lane),1,碧蓝航线,22
essex_(start_line_splash)_(azur_lane),essex_(azur_lane),1,碧蓝航线,22
isuzu_(cozy_christmas_eve)_(azur_lane),isuzu_(azur_lane),1,碧蓝航线,21
albacore_(beneath_the_black_dress)_(azur_lane),albacore_(azur_lane),1,碧蓝航线,21
i-26_(deep-sea_rabbit)_(azur_lane),i-26_(azur_lane),1,碧蓝航线,21
hiryuu_(meta)_(azur_lane),hiryuu_(azur_lane),1,碧蓝航线,21
yamashiro_(vacation_offensive!)_(azur_lane),yamashiro_(azur_lane),1,碧蓝航线,21
z23_(keeper_of_the_comf-fort)_(azur_lane),z23_(azur_lane),1,碧蓝航线,21
yukikaze_(the_warmth_of_spring)_(azur_lane),yukikaze_(azur_lane),1,碧蓝航线,21
rodney_(immaculate_beauty)_(azur_lane),rodney_(azur_lane),1,碧蓝航线,21
chen_hai_(cerulean_ripples)_(azur_lane),chen_hai_(azur_lane),1,碧蓝航线,21
isuzu_(retrofit)_(azur_lane),isuzu_(azur_lane),1,碧蓝航线,21
long_island_(retrofit)_(azur_lane),long_island_(azur_lane),1,碧蓝航线,21
leipzig_(retrofit)_(azur_lane),leipzig_(azur_lane),1,碧蓝航线,21
chang_chun_(retrofit)_(azur_lane),chang_chun_(azur_lane),1,碧蓝航线,21
prinz_adalbert_(bathroom_slip_up)_(azur_lane),prinz_adalbert_(azur_lane),1,碧蓝航线,21
ark_royal_(guardian_of_the_ball)_(azur_lane),ark_royal_(azur_lane),1,碧蓝航线,20
hornet_(bubbly_anniversary!)_(azur_lane),hornet_(azur_lane),1,碧蓝航线,20
cygnet_(holy_night's_hymn)_(azur_lane),cygnet_(azur_lane),1,碧蓝航线,20
victorious_(guidance_of_the_spring_goddess)_(azur_lane),victorious_(azur_lane),1,碧蓝航线,20
i-19_(blossoming_bunny)_(azur_lane),i-19_(azur_lane),1,碧蓝航线,20
eldridge_(new_year's_outing)_(azur_lane),eldridge_(azur_lane),1,碧蓝航线,20
hanazuki_(blossoming_spring_resplendent_moon)_(azur_lane),hanazuki_(azur_lane),1,碧蓝航线,20
enterprise_(hms)_(azur_lane),enterprise_(azur_lane),1,碧蓝航线,20
helena_(miracle_in_white)_(azur_lane),helena_(azur_lane),1,碧蓝航线,20
takao_(meta)_(azur_lane),takao_(azur_lane),1,碧蓝航线,20
flandre_(if_love_is_a_sin_thou_art_forgiven)_(azur_lane),flandre_(azur_lane),1,碧蓝航线,20
tb_(type-l)_(azur_lane),tb_(azur_lane),1,碧蓝航线,20
peter_strasser_(lustrous_jade_of_the_golden_house)_(azur_lane),peter_strasser_(azur_lane),1,碧蓝航线,20
le_temeraire_(muse)_(azur_lane),le_temeraire_(azur_lane),1,碧蓝航线,20
boise_(muse)_(azur_lane),boise_(azur_lane),1,碧蓝航线,20
ying_swei_(blue_waves_limpid_summer)_(azur_lane),ying_swei_(azur_lane),1,碧蓝航线,20
guam_(the_kunoichi's_dangerous_variety_show)_(azur_lane),guam_(azur_lane),1,碧蓝航线,20
yamashiro_(bridal_attack!)_(azur_lane),yamashiro_(azur_lane),1,碧蓝航线,19
ibuki_(arrival_of_spring)_(azur_lane),ibuki_(azur_lane),1,碧蓝航线,19
